ID,Name,maxNum,category,maxRepositoryNum
10010,Golden Seed,99,UpgradeMaterials,600
10020,Sacred Tear,99,UpgradeMaterials,600
10030,Memory Stone,8,UpgradeMaterials,8
10040,Talisman Pouch,3,UpgradeMaterials,3
10060,Dragon Heart,99,UpgradeMaterials,600
10070,Lost Ashes of War,99,UpgradeMaterials,600
10100,Smithing Stone [1],999,UpgradeMaterials,999
10101,Smithing Stone [2],999,UpgradeMaterials,999
10102,Smithing Stone [3],999,UpgradeMaterials,999
10103,Smithing Stone [4],999,UpgradeMaterials,999
10104,Smithing Stone [5],999,UpgradeMaterials,999
10105,Smithing Stone [6],999,UpgradeMaterials,999
10106,Smithing Stone [7],999,UpgradeMaterials,999
10107,Smithing Stone [8],999,UpgradeMaterials,999
10140,Ancient Dragon Smithing Stone,999,UpgradeMaterials,999
10160,Somber Smithing Stone [1],999,UpgradeMaterials,999
10161,Somber Smithing Stone [2],999,UpgradeMaterials,999
10162,Somber Smithing Stone [3],999,UpgradeMaterials,999
10163,Somber Smithing Stone [4],999,UpgradeMaterials,999
10164,Somber Smithing Stone [5],999,UpgradeMaterials,999
10165,Somber Smithing Stone [6],999,UpgradeMaterials,999
10166,Somber Smithing Stone [7],999,UpgradeMaterials,999
10167,Somber Smithing Stone [8],999,UpgradeMaterials,999
10168,Somber Ancient Dragon Smithing Stone,999,UpgradeMaterials,999
10200,Somber Smithing Stone [9],999,UpgradeMaterials,999
10900,Grave Glovewort [1],999,UpgradeMaterials,999
10901,Grave Glovewort [2],999,UpgradeMaterials,999
10902,Grave Glovewort [3],999,UpgradeMaterials,999
10903,Grave Glovewort [4],999,UpgradeMaterials,999
10904,Grave Glovewort [5],999,UpgradeMaterials,999
10905,Grave Glovewort [6],999,UpgradeMaterials,999
10906,Grave Glovewort [7],999,UpgradeMaterials,999
10907,Grave Glovewort [8],999,UpgradeMaterials,999
10908,Grave Glovewort [9],999,UpgradeMaterials,999
10909,Great Grave Glovewort,999,UpgradeMaterials,999
10910,Ghost Glovewort [1],999,UpgradeMaterials,999
10911,Ghost Glovewort [2],999,UpgradeMaterials,999
10912,Ghost Glovewort [3],999,UpgradeMaterials,999
10913,Ghost Glovewort [4],999,UpgradeMaterials,999
10914,Ghost Glovewort [5],999,UpgradeMaterials,999
10915,Ghost Glovewort [6],999,UpgradeMaterials,999
10916,Ghost Glovewort [7],999,UpgradeMaterials,999
10917,Ghost Glovewort [8],999,UpgradeMaterials,999
10918,Ghost Glovewort [9],999,UpgradeMaterials,999
10919,Great Ghost Glovewort,999,UpgradeMaterials,999
